CNN,ST_NAMES,LAT,LONG
23401000,"['QUINTARA ST', '33RD AVE']",37.74798318,-122.4910819
23402000,"['PACHECO ST', '32ND AVE']",37.74989539,-122.4901388
23403000,"['33RD AVE', 'PACHECO ST']",37.74984795,-122.4912119
23404000,"['SANTIAGO ST', '35TH AVE']",37.74416262,-122.4929677
23405000,"['36TH AVE', 'SANTIAGO ST']",37.74411544,-122.4940385
23406000,"['35TH AVE', 'RIVERA ST']",37.74602264,-122.4930981
23407000,"['SANTIAGO ST', 'SUNSET BLVD']",37.74409186,-122.4945738
23408000,"['37TH AVE', 'SANTIAGO ST']",37.74406827,-122.4951092
23409000,"['SANTIAGO ST', '38TH AVE']",37.74402109,-122.4961797
23410000,"['RIVERA ST', '36TH AVE']",37.74597537,-122.4941669
23411000,"['SUNSET BLVD', 'RIVERA ST']",37.74595154,-122.4947057
23412000,"['37TH AVE', 'RIVERA ST']",37.74592793,-122.4952396
23413000,"['QUINTARA ST', '34TH AVE']",37.74793569,-122.4921559
23414000,"['QUINTARA ST', '35TH AVE']",37.74788828,-122.4932282
23415000,"['PACHECO ST', '34TH AVE']",37.74980051,-122.4922849
23416000,"['35TH AVE', 'PACHECO ST']",37.74975305,-122.4933583
23417000,"['36TH AVE', 'QUINTARA ST']",37.747841,-122.4942971
23418000,"['QUINTARA ST', 'SUNSET BLVD']",37.74781712,-122.4948367
23419000,"['37TH AVE', 'QUINTARA ST']",37.74779354,-122.4953698
23420000,"['PACHECO ST', '36TH AVE']",37.74970577,-122.4944272
23421000,"['PACHECO ST', 'SUNSET BLVD']",37.74968372,-122.4949687
23422000,"['37TH AVE', 'PACHECO ST']",37.74966208,-122.4955001
23424000,"['39TH AVE', 'YORBA ST']",37.73466481,-122.4965963
23427000,"['WAWONA ST', '39TH AVE']",37.73651147,-122.496724
23428000,"['YORBA ST', '40TH AVE']",37.73461704,-122.4976692
23429000,"['WAWONA ST', '40TH AVE']",37.7364644,-122.497798
23430000,"['41ST AVE', 'WAWONA ST']",37.73641744,-122.4988694
23431000,"['SLOAT BLVD', '41ST AVE']",37.73431162,-122.4991963
23433000,"['42ND AVE', 'WAWONA ST']",37.73637053,-122.4999393
23434000,"['VICENTE ST', '42ND AVE']",37.73823929,-122.5000578
23435000,"['VICENTE ST', '39TH AVE']",37.7383795,-122.4968548
23436000,"['ULLOA ST', '39TH AVE']",37.74023832,-122.4969849
23437000,"['40TH AVE', 'VICENTE ST']",37.73833252,-122.4979282
23438000,"['ULLOA ST', '40TH AVE']",37.74019087,-122.498059
23439000,"['39TH AVE', 'TARAVAL ST']",37.7421042,-122.4971164
23440000,"['TARAVAL ST', '40TH AVE']",37.74205568,-122.4981895
23441000,"['VICENTE ST', '41ST AVE']",37.73828555,-122.4990014
23442000,"['ULLOA ST', '41ST AVE']",37.74014348,-122.4991315
23443000,"['ULLOA ST', '42ND AVE']",37.7400962,-122.5002014
23444000,"['41ST AVE', 'TARAVAL ST']",37.74200717,-122.4992621
23445000,"['42ND AVE', 'SLOAT BLVD']",37.7349049,-122.5000626
23446000,"['43RD AVE', 'WAWONA ST']",37.73632351,-122.50101
23447000,"['43RD AVE', 'SLOAT BLVD']",37.73520648,-122.5010975
23448000,"['VICENTE ST', '43RD AVE']",37.73819183,-122.5011416
23449000,"['44TH AVE', 'WAWONA ST']",37.73627632,-122.502084
23450000,"['44TH AVE', 'SLOAT BLVD']",37.73551491,-122.5020312
23451000,"['VICENTE ST', '44TH AVE']",37.7381448,-122.5022154
23452000,"['45TH AVE', 'WAWONA ST']",37.73622917,-122.5031573
23453000,"['SLOAT BLVD', '45TH AVE']",37.73546649,-122.5031048
23454000,"['VICENTE ST', '45TH AVE']",37.73809779,-122.5032883
23455000,"['WAWONA ST', '46TH AVE']",37.73618212,-122.5042278
23456000,"['SLOAT BLVD', '46TH AVE']",37.73555788,-122.5041853
23457000,"['ULLOA ST', '43RD AVE']",37.74004885,-122.5012725
23458000,"['42ND AVE', 'TARAVAL ST']",37.74195875,-122.5003324
23459000,"['TARAVAL ST', '43RD AVE']",37.74191028,-122.5014036
23460000,"['44TH AVE', 'ULLOA ST']",37.74000139,-122.5023459
23461000,"['ULLOA ST', '45TH AVE']",37.73995396,-122.5034185
23462000,"['TARAVAL ST', '44TH AVE']",37.74186172,-122.5024767
23463000,"['TARAVAL ST', '45TH AVE']",37.74181319,-122.503549
23464000,"['39TH AVE', 'SANTIAGO ST']",37.74397399,-122.4972482
23465000,"['RIVERA ST', '38TH AVE']",37.74588052,-122.4963095
23466000,"['39TH AVE', 'RIVERA ST']",37.74583301,-122.4973816
23467000,"['SANTIAGO ST', '40TH AVE']",37.74392672,-122.4983205
23468000,"['SANTIAGO ST', '41ST AVE']",37.74387941,-122.4993932
23469000,"['40TH AVE', 'RIVERA ST']",37.74578604,-122.4984528
23470000,"['41ST AVE', 'RIVERA ST']",37.745739,-122.4995254
23471000,"['39TH AVE', 'QUINTARA ST']",37.74769952,-122.4975119
23472000,"['40TH AVE', 'QUINTARA ST']",37.7476521,-122.4985831
23473000,"['QUINTARA ST', '41ST AVE']",37.74760468,-122.4996541
23474000,"['42ND AVE', 'SANTIAGO ST']",37.74383217,-122.5004642
23475000,"['43RD AVE', 'SANTIAGO ST']",37.7437849,-122.5015357
23476000,"['42ND AVE', 'RIVERA ST']",37.74569198,-122.5005975
23477000,"['RIVERA ST', '43RD AVE']",37.74564495,-122.5016694
23478000,"['SANTIAGO ST', '44TH AVE']",37.74373756,-122.5026086
23479000,"['SANTIAGO ST', '45TH AVE']",37.74369025,-122.5036806
23480000,"['44TH AVE', 'RIVERA ST']",37.7455979,-122.5027417
23481000,"['45TH AVE', 'RIVERA ST']",37.74555087,-122.5038131
23482000,"['42ND AVE', 'QUINTARA ST']",37.7475572,-122.5007262
23483000,"['QUINTARA ST', '43RD AVE']",37.74750972,-122.5017981
23484000,"['PACHECO ST', '42ND AVE']",37.74942492,-122.5008575
23485000,"['PACHECO ST', '43RD AVE']",37.74937741,-122.5019299
23486000,"['44TH AVE', 'QUINTARA ST']",37.74746225,-122.5028704
23487000,"['45TH AVE', 'QUINTARA ST']",37.7474148,-122.5039418
23488000,"['44TH AVE', 'PACHECO ST']",37.74932983,-122.5030037
23489000,"['PACHECO ST', '45TH AVE']",37.74928242,-122.5040737
23491000,"['VICENTE ST', '46TH AVE']",37.73805087,-122.5043592
23492000,"['WAWONA ST', '47TH AVE']",37.73613514,-122.5052966
23493000,"['SLOAT BLVD', '47TH AVE']",37.73547529,-122.5052574
23494000,"['47TH AVE', 'CUTLER AVE']",37.73706786,-122.5053625
23495000,"['WAWONA ST', 'GREAT HWY']",37.73609569,-122.506194
23496000,"['GREAT HWY', 'SLOAT BLVD']",37.73557112,-122.5061351
23497000,"['CUTLER AVE', 'GREAT HWY']",37.73702273,-122.5063141
23499000,"['46TH AVE', 'ULLOA ST']",37.73990658,-122.5044897
23500000,"['VICENTE ST', '47TH AVE']",37.73800399,-122.5054287
23501000,"['ULLOA ST', '47TH AVE']",37.73985924,-122.5055598
23502000,"['46TH AVE', 'TARAVAL ST']",37.74176468,-122.5046204
23503000,"['47TH AVE', 'TARAVAL ST']",37.74171621,-122.505691
23504000,"['VICENTE ST', 'GREAT HWY']",37.73795985,-122.5064356
23505000,"['GREAT HWY', 'ULLOA ST', '48TH AVE']",37.73981238,-122.5066757
23506000,"['GREAT HWY', 'TARAVAL ST', '48TH AVE']",37.74167302,-122.5068655
23507000,"['46TH AVE', 'SANTIAGO ST']",37.74364293,-122.5047526
23508000,"['47TH AVE', 'SANTIAGO ST']",37.74359563,-122.5058238
23509000,"['RIVERA ST', '46TH AVE']",37.74550376,-122.5048858
23510000,"['RIVERA ST', '47TH AVE']",37.74545666,-122.5059582
23511000,"['SANTIAGO ST', '48TH AVE']",37.74354825,-122.5068968
23512000,"['RIVERA ST', '48TH AVE']",37.74540954,-122.5070305
23513000,"['GREAT HWY', 'SANTIAGO ST']",37.74353516,-122.5071932
23514000,"['GREAT HWY', 'RIVERA ST']",37.74539144,-122.5074426
23515000,"['46TH AVE', 'QUINTARA ST']",37.74736729,-122.5050145
23516000,"['QUINTARA ST', '47TH AVE']",37.74731979,-122.5060868
23517000,"['PACHECO ST', '46TH AVE']",37.74923479,-122.5051482
23518000,"['47TH AVE', 'PACHECO ST']",37.74918734,-122.5062187
23519000,"['48TH AVE', 'QUINTARA ST']",37.74727227,-122.5071592
23520000,"['QUINTARA ST', 'GREAT HWY']",37.74724853,-122.5076949
23521000,"['PACHECO ST', '48TH AVE']",37.74913997,-122.5072869
23522000,"['GREAT HWY', 'PACHECO ST']",37.74911094,-122.5079415
23526000,"['MARYLAND ST', 'CESAR CHAVEZ ST']",37.75055988,-122.3826939
23528000,"['CESAR CHAVEZ ST', 'MICHIGAN ST']",37.75038278,-122.385616
23529000,"['MARIN ST', 'MICHIGAN ST']",37.7491215,-122.3854901
23531000,"['ILLINOIS ST', 'MARIN ST']",37.74906582,-122.3864279
23534000,"['CESAR CHAVEZ ST', 'ILLINOIS ST']",37.75032504,-122.3865683
23535000,"['CESAR CHAVEZ ST', '03RD ST']",37.75026338,-122.3875853
23536000,"['26TH ST', '03RD ST']",37.7515596,-122.387634
23537000,"['26TH ST', 'TENNESSEE ST']",37.75150216,-122.3886291
23538000,"['TENNESSEE ST', 'CESAR CHAVEZ ST']",37.75020598,-122.3885077
23539000,"['MINNESOTA ST', '26TH ST']",37.7514461,-122.3896002
23540000,"['MINNESOTA ST', 'CESAR CHAVEZ ST']",37.75014511,-122.389478
23541000,"['03RD ST', '25TH ST']",37.75283561,-122.3877563
23542000,"['TENNESSEE ST', '25TH ST']",37.75277781,-122.3887532
23543000,"['25TH ST', 'MINNESOTA ST']",37.75272074,-122.3897296
23544000,"['MICHIGAN ST', '25TH ST']",37.75294637,-122.3858457
23545000,"['24TH ST', 'MICHIGAN ST']",37.75422497,-122.3859729
23547000,"['ILLINOIS ST', '24TH ST']",37.7541678,-122.3869387
23548000,"['ILLINOIS ST', '25TH ST']",37.75289038,-122.3868116
23549000,"['23RD ST', 'ILLINOIS ST']",37.75544622,-122.3870659
23550000,"['03RD ST', '24TH ST']",37.75411215,-122.3878786
23551000,"['03RD ST', '23RD ST']",37.75538989,-122.3880011
23553000,"['22ND ST', 'ILLINOIS ST']",37.75799995,-122.3873127
23554000,"['TENNESSEE ST', '24TH ST']",37.75405301,-122.3888772
23555000,"['03RD ST', '22ND ST']",37.75793971,-122.3883155
23556000,"['TENNESSEE ST', '23RD ST']",37.75532962,-122.3890015
23557000,"['TENNESSEE ST', 'TUBBS ST']",37.75635659,-122.3891063
23558000,"['22ND ST', 'TENNESSEE ST']",37.75788366,-122.3892482
23559000,"['20TH ST', 'MICHIGAN ST']",37.76060859,-122.3865888
23560000,"['MICHIGAN ST', '22ND ST']",37.75805798,-122.3863467
23562000,"['ILLINOIS ST', '20TH ST']",37.76055022,-122.3875688
23564000,"['20TH ST', '03RD ST']",37.76049101,-122.3885564
23565000,"['TENNESSEE ST', '20TH ST']",37.76043528,-122.3894858
23566000,"['ILLINOIS ST', '19TH ST']",37.76182648,-122.38769
23567000,"['03RD ST', '19TH ST']",37.76176644,-122.388684
23568000,"['19TH ST', 'TENNESSEE ST']",37.76171065,-122.3896077
23569000,"['ILLINOIS ST', '18TH ST']",37.76310722,-122.3877948
23570000,"['18TH ST', '03RD ST']",37.76304828,-122.388738
23571000,"['TENNESSEE ST', '18TH ST']",37.76298611,-122.3897328
23572000,"['MARIPOSA ST', '03RD ST']",37.76432184,-122.3888513
23574000,"['MARIPOSA ST', 'ILLINOIS ST', 'TERRY A FRANCOIS BLVD']",37.76437937,-122.3879168
23575000,"['16TH ST', 'ILLINOIS ST']",37.76695791,-122.3881641
23577000,"['MISSION ROCK ST', 'TERRY A FRANCOIS BLVD']",37.77306952,-122.3872874
23578000,"['03RD ST', '16TH ST']",37.76690348,-122.3890991
23579000,"['03RD ST', 'MISSION ROCK ST']",37.77293079,-122.3897167
23586000,"['CHANNEL ST', '03RD ST']",37.77672344,-122.3902146
23589000,"['02ND ST', 'KING ST']",37.77986129,-122.3895907
23590000,['BERRY ST'],37.77929454,-122.3888695
23591000,['BERRY ST'],37.779983,-122.388011
23592000,"['THE EMBARCADERO', 'KING ST', 'TOWNSEND ST']",37.78179824,-122.3883061
23595000,"['COLIN P KELLY JR ST', 'TOWNSEND ST']",37.78122071,-122.3897536
23597000,"['BRANNAN ST', 'THE EMBARCADERO']",37.78477361,-122.3880233
23599000,"['BRYANT ST', 'BEALE ST']",37.78622378,-122.3896366
23600000,"['BRANNAN ST', 'DELANCEY ST']",37.78360918,-122.3898464
23601000,"['BRYANT ST', 'THE EMBARCADERO']",37.78709724,-122.3877949
23603000,"['MAIN ST', 'HARRISON ST']",37.7881345,-122.3903195
23604000,"['HARRISON ST', 'THE EMBARCADERO']",37.78957192,-122.3884812
23606000,"['HARRISON ST', 'SPEAR ST']",37.78883778,-122.3894289
23607000,"['FOLSOM ST', 'SPEAR ST']",37.7900698,-122.390971
23608000,"['INDIANA ST', '26TH ST']",37.75139047,-122.3905636
23609000,"['I-280 N ON RAMP', '25TH ST', 'INDIANA ST']",37.75266307,-122.3906829
23610000,"['MINNESOTA ST', '24TH ST']",37.75399971,-122.3898595
23611000,"['PENNSYLVANIA AVE', 'I-280 N OFF RAMP', 'CESAR CHAVEZ ST']",37.75002151,-122.392382
23612000,"['CESAR CHAVEZ ST', 'MISSISSIPPI ST']",37.74991516,-122.3933403
23613000,"['PENNSYLVANIA AVE', '25TH ST']",37.75254468,-122.3926394
23615000,"['25TH ST', 'MISSISSIPPI ST']",37.75248537,-122.3936195
23616000,"['23RD ST', 'MINNESOTA ST']",37.75527015,-122.3899886
23617000,"['23RD ST', 'INDIANA ST']",37.7552139,-122.3909219
23618000,"['TUBBS ST', 'INDIANA ST']",37.75623578,-122.3910304
23619000,"['22ND ST', 'INDIANA ST']",37.75776792,-122.3911742
23621000,"['23RD ST', 'PENNSYLVANIA AVE']",37.75509564,-122.3928841
23622000,"['23RD ST', 'IOWA ST']",37.75515489,-122.3919011
23624000,"['IOWA ST', '22ND ST']",37.75771024,-122.3921337
23625000,"['22ND ST', 'PENNSYLVANIA AVE']",37.75765079,-122.3931226
23626000,"['CESAR CHAVEZ ST', 'MISSOURI ST']",37.74980379,-122.3953079
23627000,"['TEXAS ST', '25TH ST', 'DAKOTA ST']",37.7524268,-122.394587
23629000,"['TEXAS ST', '23RD ST']",37.75497929,-122.3948139
23632000,"['CONNECTICUT ST', '26TH ST']",37.75117876,-122.3964076
23633000,"['CONNECTICUT ST', 'CESAR CHAVEZ ST']",37.7497456,-122.3962735
23634000,"['CONNECTICUT ST', '25TH ST']",37.75231076,-122.3965135
23635000,"['WATCHMAN WAY', 'MISSOURI ST']",37.75562145,-122.3957626
23637000,"['MISSOURI ST', '23RD ST']",37.75493197,-122.3959429
23638000,"['MISSOURI ST', 'TURNER TER']",37.75704085,-122.3956838
23641000,"['DAKOTA ST', '23RD ST']",37.75470658,-122.3966754
23642000,"['23RD ST', 'ARKANSAS ST']",37.75482658,-122.3977287
23643000,"['22ND ST', 'MINNESOTA ST']",37.75782586,-122.3902101
23644000,"['20TH ST', 'MINNESOTA ST']",37.76042435,-122.3904543
23645000,"['19TH ST', 'MINNESOTA ST']",37.76165231,-122.3905734
23646000,"['20TH ST', 'INDIANA ST']",37.76036149,-122.3914175
23647000,"['INDIANA ST', '19TH ST']",37.76159405,-122.3915376
23648000,"['20TH ST', 'PENNSYLVANIA AVE']",37.76020191,-122.3933647
23649000,"['PENNSYLVANIA AVE', '19TH ST']",37.76147616,-122.3934884
23650000,"['MINNESOTA ST', '18TH ST']",37.76292575,-122.3906985
23651000,"['TENNESSEE ST', 'MARIPOSA ST']",37.76426022,-122.389852
23652000,"['MARIPOSA ST', '04TH ST', 'MINNESOTA ST']",37.76420076,-122.3908173
23653000,"['MARIPOSA ST', 'INDIANA ST']",37.7641414,-122.391781
23654000,"['18TH ST', 'PENNSYLVANIA AVE']",37.76275553,-122.3936125
23655000,"['PENNSYLVANIA AVE', 'MARIPOSA ST']",37.76402134,-122.3937298
23656000,"['20TH ST', 'MISSISSIPPI ST']",37.7601423,-122.3943524
23657000,"['22ND ST', 'MISSISSIPPI ST']",37.75759159,-122.3941071
23658000,"['TEXAS ST', '22ND ST']",37.7580468,-122.3951222
23659000,"['22ND ST', 'MISSOURI ST']",37.75747698,-122.3960128
23660000,"['TEXAS ST', 'SIERRA ST']",37.7583522,-122.3951512
23661000,"['20TH ST', 'TEXAS ST']",37.76008417,-122.3953152
23662000,"['MISSOURI ST', 'SIERRA ST']",37.75829497,-122.3960887
23663000,"['19TH ST', 'MISSISSIPPI ST']",37.76141661,-122.3944737
23664000,"['TEXAS ST', '19TH ST']",37.76135859,-122.395438
23665000,"['20TH ST', 'MISSOURI ST']",37.76002569,-122.3962839
23666000,"['CONNECTICUT ST', '20TH ST']",37.75996741,-122.3972489
23668000,"['MISSOURI ST', '19TH ST']",37.76130039,-122.3964051
23670000,"['CONNECTICUT ST', '19TH ST']",37.76124222,-122.3973718
23671000,"['18TH ST', 'MISSISSIPPI ST']",37.76269622,-122.3945954
23672000,"['TEXAS ST', '18TH ST']",37.76263793,-122.3955613
23673000,"['PENNSYLVANIA AVE', '17TH ST']",37.76530673,-122.393848
23674000,"['MARIPOSA ST', 'MISSISSIPPI ST']",37.76396402,-122.3947086
23675000,"['17TH ST', 'MISSISSIPPI ST']",37.7652476,-122.3948288
23676000,"['TEXAS ST', 'MARIPOSA ST']",37.76390699,-122.3956823
23677000,"['17TH ST', 'TEXAS ST']",37.76518863,-122.3958068
23678000,"['18TH ST', 'MISSOURI ST']",37.76257965,-122.3965268
23679000,"['18TH ST', 'CONNECTICUT ST']",37.7625212,-122.397495
23680000,"['MARIPOSA ST', 'MISSOURI ST']",37.76385062,-122.3966445
23681000,"['17TH ST', 'MISSOURI ST']",37.7651305,-122.3967709
23682000,"['MARIPOSA ST', 'CONNECTICUT ST']",37.76379389,-122.3976127
23683000,"['MARIPOSA ST', 'ARKANSAS ST']",37.76373573,-122.3985804
23684000,"['CONNECTICUT ST', '17TH ST']",37.76507221,-122.3977374
23685000,"['25TH ST', 'WISCONSIN ST']",37.75219407,-122.3984524
23686000,"['WISCONSIN ST', '26TH ST']",37.75105461,-122.3983408
23688000,"['CAIRE TER', 'CAROLINA ST']",37.75250806,-122.3988314
23689000,"['BLAIR TER', '26TH ST']",37.75088273,-122.3998446
23690000,"['DE HARO ST', 'LITTLEFIELD TER']",37.7517236,-122.4003737
23691000,"['LITTLEFIELD TER', '25TH ST']",37.75204365,-122.3988304
23692000,"['DE HARO ST', '25TH ST']",37.75207482,-122.4004156
23693000,"['DE HARO ST', '26TH ST']",37.75075305,-122.4002174
23694000,"['RHODE ISLAND ST', '25TH ST']",37.7520179,-122.4013644
23695000,"['26TH ST', 'RHODE ISLAND ST']",37.75063188,-122.401232
23696000,"['24TH ST', 'DE HARO ST']",37.75334406,-122.4005965
23697000,"['24TH ST', 'RHODE ISLAND ST']",37.7532936,-122.4014679
23698000,"['WISCONSIN ST', 'CORAL RD']",37.75382183,-122.3986061
23699000,"['23RD ST', 'WISCONSIN ST']",37.75474531,-122.3986933
23700000,"['CORAL RD', 'CAROLINA ST']",37.7538631,-122.3995237
23701000,['CAROLINA ST'],37.75439068,-122.3996297
23702000,"['23RD ST', 'CAROLINA ST']",37.75468227,-122.3997383
23703000,"['CAROLINA ST', '22ND ST']",37.75724266,-122.3999074
23704000,"['MADERA ST', 'WISCONSIN ST']",37.7558407,-122.3987998
23705000,"['WISCONSIN ST', '22ND ST']",37.75730095,-122.3989388
23706000,"['ARKANSAS ST', 'MADERA ST']",37.75589827,-122.3978302
23707000,"['22ND ST', 'ARKANSAS ST']",37.75735922,-122.3979703
23708000,"['DE HARO ST', '23RD ST']",37.75462872,-122.4006257
23709000,"['DE HARO ST', '22ND ST']",37.75718476,-122.4008695
23710000,"['23RD ST', 'RHODE ISLAND ST']",37.75457056,-122.4015894
23711000,"['22ND ST', 'RHODE ISLAND ST']",37.75712085,-122.4018325
23714000,"['25TH ST', 'KANSAS ST']",37.75196068,-122.4023147
23715000,"['26TH ST', 'KANSAS ST']",37.75058076,-122.4021835
23716000,"['SAN BRUNO AVE', '25TH ST']",37.75184493,-122.4042418
23718000,"['24TH ST', 'KANSAS ST']",37.75323603,-122.4024361
23719000,"['VERMONT ST', '24TH ST']",37.75317837,-122.4034056
23720000,"['VERMONT ST', '25TH ST']",37.75190222,-122.4032873
23721000,"['24TH ST', 'SAN BRUNO AVE']",37.75312141,-122.4043632
23722000,"['UTAH ST', '25TH ST']",37.75178695,-122.4052077
23724000,"['24TH ST', 'UTAH ST']",37.75306383,-122.4053311
23725000,"['23RD ST', 'KANSAS ST']",37.75451212,-122.4025575
23726000,"['22ND ST', 'KANSAS ST']",37.75706837,-122.4028029
23727000,"['23RD ST', 'VERMONT ST']",37.75445383,-122.4035231
23728000,"['VERMONT ST', '22ND ST']",37.7569962,-122.4040016
23729000,"['SAN BRUNO AVE', '23RD ST']",37.75439579,-122.4044844
23730000,"['UTAH ST', '23RD ST']",37.75433723,-122.4054542
23731000,"['SAN BRUNO AVE', '22ND ST']",37.75695219,-122.4047323
23733000,"['20TH ST', 'ARKANSAS ST']",37.75990895,-122.3982156
23734000,"['WISCONSIN ST', '20TH ST']",37.75985052,-122.3991816
23735000,"['19TH ST', 'ARKANSAS ST']",37.76118405,-122.3983382
23736000,"['WISCONSIN ST', '19TH ST']",37.76112597,-122.3993031
23737000,"['CAROLINA ST', 'SOUTHERN HEIGHTS AVE']",37.75751966,-122.399922
23738000,"['20TH ST', 'CAROLINA ST', 'JACK BALESTRERI WAY']",37.75979238,-122.4001427
23739000,"['DE HARO ST', 'SOUTHERN HEIGHTS AVE']",37.75813209,-122.4009598
23740000,"['20TH ST', 'DE HARO ST']",37.75973377,-122.4011116
23741000,"['19TH ST', 'CAROLINA ST']",37.76106795,-122.4002666
23742000,"['DE HARO ST', '19TH ST']",37.76101175,-122.4012
23743000,"['18TH ST', 'DE HARO ST']",37.76228997,-122.4013242
23744000,"['ARKANSAS ST', '18TH ST']",37.76246287,-122.3984612
23745000,"['ARKANSAS ST', '17TH ST']",37.76501394,-122.3987034
23746000,"['WISCONSIN ST', '16TH ST']",37.76625025,-122.399761
23747000,"['17TH ST', 'WISCONSIN ST']",37.76495609,-122.3996623
23748000,"['CAROLINA ST', '18TH ST']",37.76234644,-122.4003892
23749000,"['CAROLINA ST', 'MARIPOSA ST']",37.76361915,-122.4005142
23750000,"['17TH ST', 'CAROLINA ST']",37.76489751,-122.4006333
23751000,"['16TH ST', 'CAROLINA ST']",37.76619049,-122.400755
23752000,"['DE HARO ST', 'MARIPOSA ST']",37.76356146,-122.4014789
23753000,"['17TH ST', 'DE HARO ST']",37.76483924,-122.401599
23754000,"['16TH ST', 'DE HARO ST']",37.76613252,-122.4017205
23755000,"['RHODE ISLAND ST', 'SOUTHERN HEIGHTS AVE']",37.75840281,-122.4019566
23756000,"['20TH ST', 'RHODE ISLAND ST']",37.75967543,-122.4020798
23757000,"['20TH ST', 'VERMONT ST']",37.75955913,-122.4040106
23758000,"['RHODE ISLAND ST', '19TH ST']",37.7609506,-122.4022032
23759000,"['18TH ST', 'RHODE ISLAND ST']",37.76222939,-122.402327
23760000,"['19TH ST', 'KANSAS ST']",37.76089213,-122.4031709
23761000,"['KANSAS ST', '20TH ST']",37.7596171,-122.4030482
23762000,"['18TH ST', 'KANSAS ST']",37.7621711,-122.4032919
23764000,"['VERMONT ST', '19TH ST']",37.76083391,-122.4041345
23765000,"['SAN BRUNO AVE', '19TH ST']",37.76079187,-122.4050972
23766000,"['20TH ST', 'SAN BRUNO AVE']",37.7595025,-122.4049719
23767000,"['VERMONT ST', '18TH ST']",37.76211267,-122.4042588
23768000,"['18TH ST', 'SAN BRUNO AVE']",37.76205459,-122.4052199
23770000,"['RHODE ISLAND ST', 'MARIPOSA ST']",37.76350346,-122.4024433
23771000,"['RHODE ISLAND ST', '17TH ST']",37.76478103,-122.4025634
23772000,"['KANSAS ST', 'MARIPOSA ST']",37.76344517,-122.4034125
23773000,"['16TH ST', 'RHODE ISLAND ST']",37.76607461,-122.402685
23774000,"['17TH ST', 'KANSAS ST']",37.76472287,-122.403527
23775000,"['16TH ST', 'KANSAS ST']",37.76601707,-122.4036431
23777000,"['MARIPOSA ST', 'VERMONT ST']",37.76338175,-122.4043717
23778000,"['17TH ST', 'VERMONT ST']",37.76466432,-122.404497
23779000,"['VERMONT ST', '16TH ST']",37.76595819,-122.4046233
23780000,"['17TH ST', 'SAN BRUNO AVE']",37.76460597,-122.4054634
23781000,"['SAN BRUNO AVE', '16TH ST']",37.7659004,-122.4055853
23782000,"['04TH ST', '16TH ST']",37.76680244,-122.3907972
23783000,['CHANNEL ST'],37.77109012,-122.3963184
23784000,"['16TH ST', 'OWENS ST']",37.76669146,-122.3926619
23785000,"['MISSISSIPPI ST', '16TH ST', '07TH ST']",37.76654458,-122.3950605
23786000,"['07TH ST', 'DAGGETT ST']",37.76716596,-122.3958264
23787000,"['DAGGETT ST', 'MISSOURI ST', '16TH ST']",37.76642997,-122.3968971
