,CNN,ST_NAMES,LAT,LONG,SP
32447,52428000,"['HWY 101 NORTHBOUND', 'HWY 101 N OFF RAMP']",37.80634199,-122.47448770000001,24198000
32448,52428000,"['HWY 101 NORTHBOUND', 'HWY 101 N OFF RAMP']",37.80634199,-122.47448770000001,52266000
32449,52428000,"['HWY 101 NORTHBOUND', 'HWY 101 N OFF RAMP']",37.80634199,-122.47448770000001,52426000
32450,52435000,['VISITACION AVE'],37.70928648,-122.40022759999998,50833000
32451,52435000,['VISITACION AVE'],37.70928648,-122.40022759999998,50840000
32452,52436000,"['POWHATTAN AVE', 'HOLLADAY AVE']",37.74122783,-122.4078137,21092000
32453,52436000,"['POWHATTAN AVE', 'HOLLADAY AVE']",37.74122783,-122.4078137,33286000
32454,52436000,"['POWHATTAN AVE', 'HOLLADAY AVE']",37.74122783,-122.4078137,21097000
32455,52436000,"['POWHATTAN AVE', 'HOLLADAY AVE']",37.74122783,-122.4078137,33299000
32456,52437000,"['SAN BRUNO AVE', 'HOLLADAY AVE']",37.73753117,-122.408452,51927000
32457,52437000,"['SAN BRUNO AVE', 'HOLLADAY AVE']",37.73753117,-122.408452,51928000
32458,52438000,"['ADAM ST', 'EVE ST']",37.74753866,-122.40441299999999,50892000
32459,52438000,"['ADAM ST', 'EVE ST']",37.74753866,-122.40441299999999,52260000
32460,52438000,"['ADAM ST', 'EVE ST']",37.74753866,-122.40441299999999,33281000
32461,52438000,"['ADAM ST', 'EVE ST']",37.74753866,-122.40441299999999,33278000
32462,52439000,"['VERMONT ST', '26TH ST']",37.75052873,-122.40315190000001,33657000
32463,52439000,"['VERMONT ST', '26TH ST']",37.75052873,-122.40315190000001,51829000
32464,52440000,"['MASSACHUSETTS ST', '25TH ST']",37.75322802,-122.38098490000002,50713000
32465,52440000,"['MASSACHUSETTS ST', '25TH ST']",37.75322802,-122.38098490000002,33061000
32466,52440000,"['MASSACHUSETTS ST', '25TH ST']",37.75322802,-122.38098490000002,52441000
32467,52440000,"['MASSACHUSETTS ST', '25TH ST']",37.75322802,-122.38098490000002,50728000
32468,52441000,"['24TH ST', 'MASSACHUSETTS ST']",37.75446603,-122.38110790000002,50714000
32469,52441000,"['24TH ST', 'MASSACHUSETTS ST']",37.75446603,-122.38110790000002,52442000
32470,52441000,"['24TH ST', 'MASSACHUSETTS ST']",37.75446603,-122.38110790000002,52440000
32471,52442000,"['DELAWARE ST', '24TH ST']",37.75440685,-122.38210829999998,33054000
32472,52442000,"['DELAWARE ST', '24TH ST']",37.75440685,-122.38210829999998,52441000
32473,52442000,"['DELAWARE ST', '24TH ST']",37.75440685,-122.38210829999998,33061000
32474,52443000,['CUVIER ST'],37.73476794,-122.42876640000001,52444000
32475,52444000,['CUVIER ST'],37.73462558,-122.4287436,52443000
32476,52444000,['CUVIER ST'],37.73462558,-122.4287436,21852000
32477,53001000,['GARNETT TER'],37.73245703,-122.38159679999998,53002000
32478,53001000,['GARNETT TER'],37.73245703,-122.38159679999998,53001000
32479,53002000,"['GARNETT TER', 'WILLIE B KENNEDY DR']",37.73311104,-122.38236850000001,53001000
32480,53002000,"['GARNETT TER', 'WILLIE B KENNEDY DR']",37.73311104,-122.38236850000001,53002000
32481,53002000,"['GARNETT TER', 'WILLIE B KENNEDY DR']",37.73311104,-122.38236850000001,53003000
32482,53002000,"['GARNETT TER', 'WILLIE B KENNEDY DR']",37.73311104,-122.38236850000001,34015000
32483,53003000,['WILLIE B KENNEDY DR'],37.73289828,-122.382609,53002000
32484,53004000,['STEUART ST'],37.79162573,-122.39118300000001,24548000
32485,53004000,['STEUART ST'],37.79162573,-122.39118300000001,24552000
32486,53005000,['UNNAMED 113'],37.72069145,-122.4837369,51459000
32487,53005000,['UNNAMED 113'],37.72069145,-122.4837369,53005000
32488,53006000,['UNNAMED 112'],37.71729421,-122.4845328,33488000
32489,53006000,['UNNAMED 112'],37.71729421,-122.4845328,53006000
32490,53007000,['ZOO RD'],37.73037685,-122.5027466,23332000
32491,53009000,['ARGENT ALY'],37.75274865,-122.44289690000001,33570000
32492,53009000,['ARGENT ALY'],37.75274865,-122.44289690000001,33569000
32493,53010000,"['03RD ST', 'KEITH ST']",37.71903241,-122.39869499999999,51983000
32494,53010000,"['03RD ST', 'KEITH ST']",37.71903241,-122.39869499999999,33173000
32495,53010000,"['03RD ST', 'KEITH ST']",37.71903241,-122.39869499999999,20548000
32496,53011000,['VALLEJO ST'],37.79987171,-122.39853559999999,24801000
32497,53011000,['VALLEJO ST'],37.79987171,-122.39853559999999,24805000
32498,53014000,['UNNAMED 087'],37.72334035,-122.451082,52186000
32499,53014000,['UNNAMED 087'],37.72334035,-122.451082,53014000
32500,53015000,['GAVEN ST'],37.73171929,-122.414606,20935000
32501,53016000,"['LOIS LN', 'BAY SHORE BLVD']",37.71385776,-122.3997555,20291000
32502,53016000,"['LOIS LN', 'BAY SHORE BLVD']",37.71385776,-122.3997555,20296000
32503,53016000,"['LOIS LN', 'BAY SHORE BLVD']",37.71385776,-122.3997555,53017000
32504,53016000,"['LOIS LN', 'BAY SHORE BLVD']",37.71385776,-122.3997555,53016000
32505,53017000,"['LOIS LN', 'HESTER AVE']",37.71331605,-122.39765770000001,33206000
32506,53017000,"['LOIS LN', 'HESTER AVE']",37.71331605,-122.39765770000001,35024000
32507,53017000,"['LOIS LN', 'HESTER AVE']",37.71331605,-122.39765770000001,53017000
32508,53017000,"['LOIS LN', 'HESTER AVE']",37.71331605,-122.39765770000001,53016000
32509,53018000,"['KIRKWOOD AVE', 'MARLIN CT', 'CORAL CT']",37.72774797,-122.3719538,54028000
32510,53018000,"['KIRKWOOD AVE', 'MARLIN CT', 'CORAL CT']",37.72774797,-122.3719538,53018000
32511,53018000,"['KIRKWOOD AVE', 'MARLIN CT', 'CORAL CT']",37.72774797,-122.3719538,23698000
32512,53018000,"['KIRKWOOD AVE', 'MARLIN CT', 'CORAL CT']",37.72774797,-122.3719538,33123000
32513,53018000,"['KIRKWOOD AVE', 'MARLIN CT', 'CORAL CT']",37.72774797,-122.3719538,53019000
32514,53018000,"['KIRKWOOD AVE', 'MARLIN CT', 'CORAL CT']",37.72774797,-122.3719538,54026000
32515,53019000,['MARLIN CT'],37.72714348,-122.37308059999998,53018000
32516,53019000,['MARLIN CT'],37.72714348,-122.37308059999998,53019000
32517,53020000,"['PRECITA AVE', 'EMMETT CT']",37.74751262,-122.41614779999999,53021000
32518,53020000,"['PRECITA AVE', 'EMMETT CT']",37.74751262,-122.41614779999999,53020000
32519,53020000,"['PRECITA AVE', 'EMMETT CT']",37.74751262,-122.41614779999999,21291000
32520,53021000,['EMMETT CT'],37.74707448,-122.4161244,53020000
32521,53021000,['EMMETT CT'],37.74707448,-122.4161244,53021000
32522,53022000,['CLIPPER COVE WAY'],37.816538,-122.3700605,34022000
32523,53022000,['CLIPPER COVE WAY'],37.816538,-122.3700605,53022000
32524,53025000,['AVENUE F'],37.81867015,-122.36648600000001,34030000
32525,53025000,['AVENUE F'],37.81867015,-122.36648600000001,34029000
32526,53028000,['KEPPLER CT'],37.82732643,-122.3769244,34101000
32527,53028000,['KEPPLER CT'],37.82732643,-122.3769244,53028000
32528,53029000,['HUTCHINS CT'],37.82826772,-122.37675359999999,34102000
32529,53029000,['HUTCHINS CT'],37.82826772,-122.37675359999999,53029000
32530,53030000,['HALYBURTON CT'],37.82793201,-122.3753703,34103000
32531,53030000,['HALYBURTON CT'],37.82793201,-122.3753703,53030000
32532,53031000,['BIGELOW CT'],37.82704354,-122.3757564,34104000
32533,53031000,['BIGELOW CT'],37.82704354,-122.3757564,53031000
32534,53032000,['13TH TI ST'],37.82750137,-122.37510400000001,34104000
32535,53032000,['13TH TI ST'],37.82750137,-122.37510400000001,34103000
32536,53035000,['AVENUE M'],37.83132753,-122.3717706,34112000
32537,53036000,['AVENUE I'],37.83188351,-122.3726325,34114000
32538,53040000,['OZBOURN CT'],37.82914093,-122.37748059999998,34125000
32539,53040000,['OZBOURN CT'],37.82914093,-122.37748059999998,53040000
32540,53041000,['MASON CT'],37.82827488,-122.37787279999999,34126000
32541,53041000,['MASON CT'],37.82827488,-122.37787279999999,25486000
32542,53042000,['LESTER CT'],37.82735495,-122.37786640000002,34127000
32543,53042000,['LESTER CT'],37.82735495,-122.37786640000002,53042000
32544,53043000,['FLOUNDER CT'],37.82693803,-122.37506840000002,34096000
32545,53043000,['FLOUNDER CT'],37.82693803,-122.37506840000002,53043000
32546,53044000,['HALIBUT CT'],37.82493531,-122.37437759999999,34133000
32547,53044000,['HALIBUT CT'],37.82493531,-122.37437759999999,53044000
32548,53045000,['CROAKER CT'],37.82430439,-122.37482140000002,34136000
32549,53045000,['CROAKER CT'],37.82430439,-122.37482140000002,53045000
32550,53046000,['CHINOOK CT'],37.8246149,-122.37371929999999,34136000
32551,53046000,['CHINOOK CT'],37.8246149,-122.37371929999999,34135000
32552,53047000,"['I-80 W ON RAMP', 'I-80 WESTBOUND']",37.80967003,-122.36548429999999,53063000
32553,53047000,"['I-80 W ON RAMP', 'I-80 WESTBOUND']",37.80967003,-122.36548429999999,34151000
32554,53047000,"['I-80 W ON RAMP', 'I-80 WESTBOUND']",37.80967003,-122.36548429999999,53049000
32555,53048000,"['I-80 E OFF RAMP', 'I-80 EASTBOUND']",37.81020757,-122.3649808,34148000
32556,53048000,"['I-80 E OFF RAMP', 'I-80 EASTBOUND']",37.81020757,-122.3649808,53062000
32557,53048000,"['I-80 E OFF RAMP', 'I-80 EASTBOUND']",37.81020757,-122.3649808,53050000
32558,53049000,"['I-80 WESTBOUND', 'I-80 W OFF RAMP']",37.81108098,-122.36395900000001,34147000
32559,53049000,"['I-80 WESTBOUND', 'I-80 W OFF RAMP']",37.81108098,-122.36395900000001,24509000
32560,53049000,"['I-80 WESTBOUND', 'I-80 W OFF RAMP']",37.81108098,-122.36395900000001,53063000
32561,53049000,"['I-80 WESTBOUND', 'I-80 W OFF RAMP']",37.81108098,-122.36395900000001,53047000
32562,53050000,"['I-80 E ON RAMP', 'I-80 EASTBOUND']",37.811902,-122.3631473,34148000
32563,53050000,"['I-80 E ON RAMP', 'I-80 EASTBOUND']",37.811902,-122.3631473,50065000
32564,53050000,"['I-80 E ON RAMP', 'I-80 EASTBOUND']",37.811902,-122.3631473,53048000
32565,53050000,"['I-80 E ON RAMP', 'I-80 EASTBOUND']",37.811902,-122.3631473,53051000
32566,53051000,['I-80 EASTBOUND'],37.81437339,-122.3583279,53050000
32567,53051000,['I-80 EASTBOUND'],37.81437339,-122.3583279,53048000
32568,53052000,['I-80 WESTBOUND'],37.81430659,-122.35836940000002,53049000
32569,53052000,['I-80 WESTBOUND'],37.81430659,-122.35836940000002,53047000
32570,53053000,['NIMITZ DR'],37.81048404,-122.3707273,34139000
32571,53053000,['NIMITZ DR'],37.81048404,-122.3707273,53055000
32572,53054000,['MACALLA CT'],37.81118745,-122.37022069999999,34139000
32573,53055000,['NIMITZ LN'],37.80956581,-122.3685493,34143000
32574,53056000,['SIGNAL RD'],37.8099091,-122.36603970000002,34143000
32575,53056000,['SIGNAL RD'],37.8099091,-122.36603970000002,53056000
32576,53057000,['HILLCREST RD'],37.80830668,-122.36241770000001,34146000
32577,53057000,['HILLCREST RD'],37.80830668,-122.36241770000001,34148000
32578,53058000,['FRESNEL WAY'],37.80825929,-122.36122830000001,34149000
32579,53058000,['FRESNEL WAY'],37.80825929,-122.36122830000001,53059000
32580,53059000,['FRESNEL WAY'],37.81129284,-122.36196709999999,34149000
32581,53060000,['HARRIET LN'],37.81260282,-122.3612768,34150000
32582,53060000,['HARRIET LN'],37.81260282,-122.3612768,50006000
32583,53061000,['WHITING WAY'],37.812788,-122.36350149999998,34152000
32584,53061000,['WHITING WAY'],37.812788,-122.36350149999998,34153000
32585,53062000,"['I-80 EASTBOUND', 'I-80 E OFF RAMP']",37.80785134,-122.3674656,34144000
32586,53062000,"['I-80 EASTBOUND', 'I-80 E OFF RAMP']",37.80785134,-122.3674656,53048000
32587,53063000,"['I-80 WESTBOUND', 'I-80 W ON RAMP']",37.80781919,-122.3674338,53047000
32588,53064000,"['MARVIEW WAY', 'PALO ALTO AVE']",37.75675063,-122.45038570000001,32949000
32589,53064000,"['MARVIEW WAY', 'PALO ALTO AVE']",37.75675063,-122.45038570000001,26233000
32590,53064000,"['MARVIEW WAY', 'PALO ALTO AVE']",37.75675063,-122.45038570000001,52230000
32591,53065000,['AVENUE I'],37.82328821,-122.3675244,34063000
32592,53065000,['AVENUE I'],37.82328821,-122.3675244,34049000
32593,54000000,['FAITH ST'],37.74430358,-122.406852,21093000
32594,54000000,['FAITH ST'],37.74430358,-122.406852,21090000
32595,54001000,"['TRANSBAY HUMP', '01ST ST']",37.78951991,-122.39726979999999,24542000
32596,54001000,"['TRANSBAY HUMP', '01ST ST']",37.78951991,-122.39726979999999,24563000
32597,54001000,"['TRANSBAY HUMP', '01ST ST']",37.78951991,-122.39726979999999,54001000
32598,54001000,"['TRANSBAY HUMP', '01ST ST']",37.78951991,-122.39726979999999,54002000
32599,54002000,"['FREMONT ST', 'TRANSBAY HUMP']",37.79013928,-122.39628590000002,24560000
32600,54002000,"['FREMONT ST', 'TRANSBAY HUMP']",37.79013928,-122.39628590000002,24533000
32601,54002000,"['FREMONT ST', 'TRANSBAY HUMP']",37.79013928,-122.39628590000002,54001000
32602,54002000,"['FREMONT ST', 'TRANSBAY HUMP']",37.79013928,-122.39628590000002,54002000
32603,54003000,"['TRANSBAY LOOP', 'I-80 W OFF RAMP']",37.7872289,-122.39588140000001,50069000
32604,54003000,"['TRANSBAY LOOP', 'I-80 W OFF RAMP']",37.7872289,-122.39588140000001,24509000
32605,54003000,"['TRANSBAY LOOP', 'I-80 W OFF RAMP']",37.7872289,-122.39588140000001,50065000
32606,54003000,"['TRANSBAY LOOP', 'I-80 W OFF RAMP']",37.7872289,-122.39588140000001,54003000
32607,54004000,"['TOLL PLAZA TUNNEL', 'UNNAMED 152']",37.80689435,-122.47602069999999,51424000
32608,54004000,"['TOLL PLAZA TUNNEL', 'UNNAMED 152']",37.80689435,-122.47602069999999,54004000
32609,54004000,"['TOLL PLAZA TUNNEL', 'UNNAMED 152']",37.80689435,-122.47602069999999,51333000
32610,54005000,['23RD ST'],37.75500568,-122.3943763,23629000
32611,54005000,['23RD ST'],37.75500568,-122.3943763,23621000
32612,54006000,"['BRYANT ST', 'BAYSIDE VILLAGE PL']",37.78567288,-122.3902301,54007000
32613,54006000,"['BRYANT ST', 'BAYSIDE VILLAGE PL']",37.78567288,-122.3902301,54006000
32614,54006000,"['BRYANT ST', 'BAYSIDE VILLAGE PL']",37.78567288,-122.3902301,23599000
32615,54006000,"['BRYANT ST', 'BAYSIDE VILLAGE PL']",37.78567288,-122.3902301,35003000
32616,54007000,"['BAYSIDE VILLAGE PL', 'DELANCEY ST']",37.78412179,-122.3904926,54006000
32617,54007000,"['BAYSIDE VILLAGE PL', 'DELANCEY ST']",37.78412179,-122.3904926,54007000
32618,54007000,"['BAYSIDE VILLAGE PL', 'DELANCEY ST']",37.78412179,-122.3904926,23600000
32619,54007000,"['BAYSIDE VILLAGE PL', 'DELANCEY ST']",37.78412179,-122.3904926,24478000
32620,54008000,"['ZAMPA LN', 'GEARY BLVD']",37.78465975,-122.429796,54015000
32621,54008000,"['ZAMPA LN', 'GEARY BLVD']",37.78465975,-122.429796,26587000
32622,54008000,"['ZAMPA LN', 'GEARY BLVD']",37.78465975,-122.429796,54009000
32623,54008000,"['ZAMPA LN', 'GEARY BLVD']",37.78465975,-122.429796,54008000
32624,54009000,['ZAMPA LN'],37.78431682,-122.43077920000002,54008000
32625,54009000,['ZAMPA LN'],37.78431682,-122.43077920000002,54009000
32626,54010000,['GALILEE LN'],37.7837915,-122.42857079999999,26513000
32627,54010000,['GALILEE LN'],37.7837915,-122.42857079999999,54010000
32628,54011000,"['ELLIS ST', 'QUICKSTEP LN']",37.78294002,-122.42794280000001,26512000
32629,54011000,"['ELLIS ST', 'QUICKSTEP LN']",37.78294002,-122.42794280000001,50322000
32630,54011000,"['ELLIS ST', 'QUICKSTEP LN']",37.78294002,-122.42794280000001,54011000
32631,54011000,"['ELLIS ST', 'QUICKSTEP LN']",37.78294002,-122.42794280000001,54012000
32632,54012000,['QUICKSTEP LN'],37.783158799999995,-122.4286287,54011000
32633,54012000,['QUICKSTEP LN'],37.783158799999995,-122.4286287,54012000
32634,54013000,['INCA LN'],37.78365576,-122.4291307,50322000
32635,54013000,['INCA LN'],37.78365576,-122.4291307,54013000
32636,54014000,"['BUCHANAN ST', 'WESTERN SHORE LN']",37.78398253,-122.4294669,54015000
32637,54014000,"['BUCHANAN ST', 'WESTERN SHORE LN']",37.78398253,-122.4294669,26522000
32638,54014000,"['BUCHANAN ST', 'WESTERN SHORE LN']",37.78398253,-122.4294669,54017000
32639,54015000,"['GEARY BLVD', 'BUCHANAN ST']",37.78468162,-122.4296064,54014000
32640,54015000,"['GEARY BLVD', 'BUCHANAN ST']",37.78468162,-122.4296064,26522000
32641,54015000,"['GEARY BLVD', 'BUCHANAN ST']",37.78468162,-122.4296064,54008000
32642,54015000,"['GEARY BLVD', 'BUCHANAN ST']",37.78468162,-122.4296064,26587000
32643,54016000,"['LOTTIE BENNETT LN', 'WESTERN SHORE LN']",37.78414579,-122.42818229999999,54018000
32644,54016000,"['LOTTIE BENNETT LN', 'WESTERN SHORE LN']",37.78414579,-122.42818229999999,54016000
32645,54016000,"['LOTTIE BENNETT LN', 'WESTERN SHORE LN']",37.78414579,-122.42818229999999,54017000
32646,54016000,"['LOTTIE BENNETT LN', 'WESTERN SHORE LN']",37.78414579,-122.42818229999999,54014000
32647,54017000,"['WESTERN SHORE LN', 'BERTIE MINOR LN']",37.78406041,-122.4288541,54019000
32648,54017000,"['WESTERN SHORE LN', 'BERTIE MINOR LN']",37.78406041,-122.4288541,54017000
32649,54017000,"['WESTERN SHORE LN', 'BERTIE MINOR LN']",37.78406041,-122.4288541,54016000
32650,54017000,"['WESTERN SHORE LN', 'BERTIE MINOR LN']",37.78406041,-122.4288541,54014000
32651,54018000,['LOTTIE BENNETT LN'],37.78470138,-122.4282932,54016000
32652,54018000,['LOTTIE BENNETT LN'],37.78470138,-122.4282932,54018000
32653,54019000,['BERTIE MINOR LN'],37.784616,-122.42896509999999,54017000
32654,54019000,['BERTIE MINOR LN'],37.784616,-122.42896509999999,54019000
32655,54020000,"['ALBATROSS CT', 'KIRKWOOD AVE']",37.72822477,-122.3724281,54021000
32656,54020000,"['ALBATROSS CT', 'KIRKWOOD AVE']",37.72822477,-122.3724281,54020000
32657,54020000,"['ALBATROSS CT', 'KIRKWOOD AVE']",37.72822477,-122.3724281,33123000
32658,54020000,"['ALBATROSS CT', 'KIRKWOOD AVE']",37.72822477,-122.3724281,54024000
32659,54021000,['ALBATROSS CT'],37.72859429,-122.3720966,54020000
32660,54021000,['ALBATROSS CT'],37.72859429,-122.3720966,54021000
32661,54022000,"['KIRKWOOD AVE', 'ATOLL CIR']",37.72860426,-122.3730297,54023000
32662,54022000,"['KIRKWOOD AVE', 'ATOLL CIR']",37.72860426,-122.3730297,54022000
32663,54022000,"['KIRKWOOD AVE', 'ATOLL CIR']",37.72860426,-122.3730297,33128000
32664,54022000,"['KIRKWOOD AVE', 'ATOLL CIR']",37.72860426,-122.3730297,54024000
32665,54023000,['ATOLL CIR'],37.72822229,-122.3733108,54022000
32666,54023000,['ATOLL CIR'],37.72822229,-122.3733108,54023000
32667,54024000,"['NAUTILUS DR', 'KIRKWOOD AVE']",37.72834391,-122.37258590000002,54020000
32668,54024000,"['NAUTILUS DR', 'KIRKWOOD AVE']",37.72834391,-122.37258590000002,54022000
32669,54024000,"['NAUTILUS DR', 'KIRKWOOD AVE']",37.72834391,-122.37258590000002,54024000
32670,54024000,"['NAUTILUS DR', 'KIRKWOOD AVE']",37.72834391,-122.37258590000002,54025000
32671,54025000,['NAUTILUS DR'],37.72795162,-122.3729439,54024000
32672,54025000,['NAUTILUS DR'],37.72795162,-122.3729439,54025000
32673,54026000,"['KIRKWOOD AVE', 'DOLPHIN CT']",37.72775761,-122.3716403,54027000
32674,54026000,"['KIRKWOOD AVE', 'DOLPHIN CT']",37.72775761,-122.3716403,54026000
32675,54026000,"['KIRKWOOD AVE', 'DOLPHIN CT']",37.72775761,-122.3716403,53018000
32676,54026000,"['KIRKWOOD AVE', 'DOLPHIN CT']",37.72775761,-122.3716403,33122000
32677,54027000,['DOLPHIN CT'],37.72808357,-122.3714122,54026000
32678,54027000,['DOLPHIN CT'],37.72808357,-122.3714122,54027000
32679,54028000,['CORAL CT'],37.72810765,-122.37199840000002,53018000
32680,54028000,['CORAL CT'],37.72810765,-122.37199840000002,23698000
32681,54029000,['ASPEN CT'],37.70923332,-122.42644820000001,33679000
32682,54029000,['ASPEN CT'],37.70923332,-122.42644820000001,54029000
32683,54030000,"['GROVE ST', 'BANNEKER WAY']",37.77709965,-122.42871670000001,54031000
32684,54030000,"['GROVE ST', 'BANNEKER WAY']",37.77709965,-122.42871670000001,54030000
32685,54030000,"['GROVE ST', 'BANNEKER WAY']",37.77709965,-122.42871670000001,25938000
32686,54030000,"['GROVE ST', 'BANNEKER WAY']",37.77709965,-122.42871670000001,25954000
32687,54031000,['BANNEKER WAY'],37.7776004,-122.42881799999999,54030000
32688,54031000,['BANNEKER WAY'],37.7776004,-122.42881799999999,54031000
32689,54032000,['BOYNTON CT'],37.7673329,-122.4300209,25883000
32690,54032000,['BOYNTON CT'],37.7673329,-122.4300209,54032000
32691,54033000,['BRUNSWICK ST'],37.70791155,-122.45106470000002,21531000
32692,54034000,"['CHANCERY LN', 'ALEMANY BLVD']",37.71733699,-122.44286100000001,22081000
32693,54034000,"['CHANCERY LN', 'ALEMANY BLVD']",37.71733699,-122.44286100000001,21487000
32694,54034000,"['CHANCERY LN', 'ALEMANY BLVD']",37.71733699,-122.44286100000001,54034000
32695,54034000,"['CHANCERY LN', 'ALEMANY BLVD']",37.71733699,-122.44286100000001,54035000
32696,54035000,['CHANCERY LN'],37.71659189,-122.4424144,54034000
32697,54035000,['CHANCERY LN'],37.71659189,-122.4424144,54035000
32698,54036000,['DAVIS CT'],37.79630542,-122.39817590000001,30056000
32699,54036000,['DAVIS CT'],37.79630542,-122.39817590000001,24577000
32700,54037000,"['GUTTENBERG ST', 'NADELL CT']",37.70884468,-122.44241159999999,54039000
32701,54037000,"['GUTTENBERG ST', 'NADELL CT']",37.70884468,-122.44241159999999,21461000
32702,54037000,"['GUTTENBERG ST', 'NADELL CT']",37.70884468,-122.44241159999999,54038000
32703,54037000,"['GUTTENBERG ST', 'NADELL CT']",37.70884468,-122.44241159999999,54037000
32704,54038000,['NADELL CT'],37.70871911,-122.4427798,54037000
32705,54038000,['NADELL CT'],37.70871911,-122.4427798,54038000
32706,54039000,"['GUTTENBERG ST', 'LINCOLN CT']",37.70865999,-122.4423118,54037000
32707,54039000,"['GUTTENBERG ST', 'LINCOLN CT']",37.70865999,-122.4423118,33603000
32708,54039000,"['GUTTENBERG ST', 'LINCOLN CT']",37.70865999,-122.4423118,54040000
32709,54039000,"['GUTTENBERG ST', 'LINCOLN CT']",37.70865999,-122.4423118,27178000
32710,54040000,['LINCOLN CT'],37.70837805,-122.4431386,54039000
32711,54041000,"['DE HARO ST', 'FONTINELLA TER']",37.75106793,-122.400295,23693000
32712,54041000,"['DE HARO ST', 'FONTINELLA TER']",37.75106793,-122.400295,23690000
32713,54041000,"['DE HARO ST', 'FONTINELLA TER']",37.75106793,-122.400295,54042000
32714,54041000,"['DE HARO ST', 'FONTINELLA TER']",37.75106793,-122.400295,54041000
32715,54042000,['FONTINELLA TER'],37.75104253,-122.4006946,54041000
32716,54042000,['FONTINELLA TER'],37.75104253,-122.4006946,54042000
32717,54043000,"['MCALLISTER ST', 'FRIENDSHIP CT']",37.77874195,-122.43090159999998,54044000
32718,54043000,"['MCALLISTER ST', 'FRIENDSHIP CT']",37.77874195,-122.43090159999998,54043000
32719,54043000,"['MCALLISTER ST', 'FRIENDSHIP CT']",37.77874195,-122.43090159999998,25967000
32720,54043000,"['MCALLISTER ST', 'FRIENDSHIP CT']",37.77874195,-122.43090159999998,25968000
32721,54044000,"['FULTON ST', 'FRIENDSHIP CT']",37.77780948,-122.43071299999998,54043000
32722,54044000,"['FULTON ST', 'FRIENDSHIP CT']",37.77780948,-122.43071299999998,54044000
32723,54044000,"['FULTON ST', 'FRIENDSHIP CT']",37.77780948,-122.43071299999998,25956000
32724,54044000,"['FULTON ST', 'FRIENDSHIP CT']",37.77780948,-122.43071299999998,25965000
32725,54045000,"['SAN ANTONIO PL', 'VALLEJO ST']",37.79890838,-122.4061382,54046000
32726,54045000,"['SAN ANTONIO PL', 'VALLEJO ST']",37.79890838,-122.4061382,54045000
32727,54045000,"['SAN ANTONIO PL', 'VALLEJO ST']",37.79890838,-122.4061382,25323000
32728,54045000,"['SAN ANTONIO PL', 'VALLEJO ST']",37.79890838,-122.4061382,24842000
32729,54046000,['SAN ANTONIO PL'],37.79940087,-122.40623490000002,54045000
32730,54046000,['SAN ANTONIO PL'],37.79940087,-122.40623490000002,54046000
32731,54047000,['GUERRERO ST'],37.74499771,-122.42229099999999,21351000
32732,54048000,"['LA FERRERA TER', 'KEARNY ST']",37.80394088,-122.4066452,25373000
32733,54048000,"['LA FERRERA TER', 'KEARNY ST']",37.80394088,-122.4066452,25386000
32734,54048000,"['LA FERRERA TER', 'KEARNY ST']",37.80394088,-122.4066452,54049000
32735,54048000,"['LA FERRERA TER', 'KEARNY ST']",37.80394088,-122.4066452,54048000
32736,54049000,['LA FERRERA TER'],37.80387382,-122.40717099999999,54048000
32737,54049000,['LA FERRERA TER'],37.80387382,-122.40717099999999,54049000
32738,54050000,['LANE ST'],37.73519496,-122.38705120000002,20205000
32739,54050000,['LANE ST'],37.73519496,-122.38705120000002,20208000
32740,54051000,"['TORRENS CT', 'CLAY ST']",37.79269884,-122.4185768,25258000
32741,54051000,"['TORRENS CT', 'CLAY ST']",37.79269884,-122.4185768,25297000
32742,54051000,"['TORRENS CT', 'CLAY ST']",37.79269884,-122.4185768,54051000
32743,54051000,"['TORRENS CT', 'CLAY ST']",37.79269884,-122.4185768,54052000
32744,54052000,['TORRENS CT'],37.79304871,-122.41864779999999,54051000
32745,54052000,['TORRENS CT'],37.79304871,-122.41864779999999,54052000
32746,54053000,"['REY ST', 'GARRISON AVE']",37.70947489,-122.41291499999998,20368000
32747,54053000,"['REY ST', 'GARRISON AVE']",37.70947489,-122.41291499999998,20376000
32748,54053000,"['REY ST', 'GARRISON AVE']",37.70947489,-122.41291499999998,54120000
32749,54054000,"['BUCHANAN ST', 'ROSE ST']",37.77300169,-122.42726040000001,25903000
32750,54054000,"['BUCHANAN ST', 'ROSE ST']",37.77300169,-122.42726040000001,25869000
32751,54054000,"['BUCHANAN ST', 'ROSE ST']",37.77300169,-122.42726040000001,25870000
32752,54054000,"['BUCHANAN ST', 'ROSE ST']",37.77300169,-122.42726040000001,54055000
32753,54055000,"['ROSE ST', 'WEBSTER ST']",37.77279334,-122.42889840000002,54054000
32754,54055000,"['ROSE ST', 'WEBSTER ST']",37.77279334,-122.42889840000002,25901000
32755,54055000,"['ROSE ST', 'WEBSTER ST']",37.77279334,-122.42889840000002,25898000
32756,54056000,"['HARRISON ST', 'KAMILLE CT']",37.74894906,-122.4115463,21174000
32757,54056000,"['HARRISON ST', 'KAMILLE CT']",37.74894906,-122.4115463,21173000
32758,54056000,"['HARRISON ST', 'KAMILLE CT']",37.74894906,-122.4115463,54058000
32759,54056000,"['HARRISON ST', 'KAMILLE CT']",37.74894906,-122.4115463,54057000
